id,type,userId,createdAt,targetUser
6705,REFER_USER,293,2021-10-24 23:02:56.012,896
6706,REFER_USER,293,2021-01-23 06:42:59.569,884
6707,WELCOME,294,2021-05-30 17:41:57.592,
6708,CONNECT_CRM,294,2021-11-18 10:49:51.055,
6709,ADD_CONTACT,294,2021-12-11 01:24:44.997,
6710,ADD_CONTACT,294,2021-12-28 11:15:02.086,
6711,ADD_CONTACT,294,2021-11-25 21:06:48.579,
6712,VIEW_CONTACTS,294,2021-11-29 19:41:46.376,
6713,ADD_CONTACT,294,2021-12-12 07:36:46.136,
6714,ADD_CONTACT,294,2021-11-28 17:26:42.514,
6715,VIEW_CONTACTS,294,2021-12-13 13:51:26.421,
6716,ADD_CONTACT,294,2021-12-01 11:02:01.446,
6717,VIEW_CONTACTS,294,2021-11-19 02:19:37.272,
6718,EDIT_CONTACT,294,2021-12-10 07:19:03.402,
6719,VIEW_CONTACTS,294,2021-12-13 10:25:58.073,
6720,EDIT_CONTACT,294,2021-11-25 04:20:27.549,
6721,ADD_CONTACT,294,2021-11-28 23:00:40.720,
6722,EDIT_CONTACT,294,2021-12-28 10:49:20.955,
6723,VIEW_CONTACTS,294,2021-12-18 11:04:10.500,
6724,EDIT_CONTACT,294,2021-12-25 04:47:33.084,
6725,VIEW_CONTACTS,294,2021-12-01 06:56:49.152,
6726,EDIT_CONTACT,294,2021-12-25 06:52:41.501,
6727,ADD_CONTACT,294,2021-12-19 06:01:35.641,
6728,EDIT_CONTACT,294,2021-12-11 09:06:34.892,
6729,VIEW_CONTACTS,294,2021-11-30 11:58:43.763,
6730,VIEW_CONTACTS,294,2021-12-14 15:07:08.304,
6731,EDIT_CONTACT,294,2021-12-19 11:34:58.448,
6732,VIEW_CONTACTS,294,2021-12-30 02:57:41.317,
6733,WELCOME,295,2021-02-26 05:18:04.453,
6734,CONNECT_CRM,295,2021-11-24 08:31:46.430,
6735,EDIT_CONTACT,295,2021-12-05 00:10:11.305,
6736,ADD_CONTACT,295,2021-12-01 20:01:00.632,
6737,EDIT_CONTACT,295,2021-12-17 17:02:39.497,
6738,VIEW_CONTACTS,295,2021-12-05 19:16:54.466,
6739,EDIT_CONTACT,295,2021-12-27 16:56:45.413,
6740,ADD_CONTACT,295,2021-12-01 04:02:56.408,
6741,REFER_USER,295,2021-12-16 11:42:51.021,897
6742,WELCOME,297,2021-08-22 21:54:04.347,
6743,CONNECT_CRM,297,2021-11-27 14:06:45.446,
6744,ADD_CONTACT,297,2021-12-25 04:42:10.448,
6745,ADD_CONTACT,297,2021-12-10 16:27:03.397,
6746,EDIT_CONTACT,297,2021-12-21 09:30:45.509,
6747,EDIT_CONTACT,297,2021-12-02 22:27:26.304,
6748,ADD_CONTACT,297,2021-12-20 02:57:28.790,
6749,EDIT_CONTACT,297,2021-12-26 13:25:31.115,
6750,VIEW_CONTACTS,297,2021-12-20 21:03:32.336,
6751,VIEW_CONTACTS,297,2021-12-20 07:41:51.434,
6752,EDIT_CONTACT,297,2021-12-18 23:30:22.200,
6753,EDIT_CONTACT,297,2021-12-26 12:31:59.721,
6754,ADD_CONTACT,297,2021-12-20 07:41:50.657,
6755,EDIT_CONTACT,297,2021-12-21 10:24:41.194,
6756,VIEW_CONTACTS,297,2021-12-30 01:42:28.129,
6757,VIEW_CONTACTS,297,2021-12-24 23:20:03.200,
6758,EDIT_CONTACT,297,2021-12-27 16:54:16.552,
6759,VIEW_CONTACTS,297,2021-12-27 09:50:23.170,
6760,VIEW_CONTACTS,297,2021-12-11 17:13:41.481,
6761,ADD_CONTACT,297,2021-11-28 17:07:50.784,
6762,EDIT_CONTACT,297,2021-12-14 15:56:35.539,
6763,EDIT_CONTACT,297,2021-12-12 04:10:44.972,
6764,ADD_CONTACT,297,2021-12-26 13:24:33.781,
6765,ADD_CONTACT,297,2021-12-08 00:56:14.164,
6766,VIEW_CONTACTS,297,2021-12-21 21:50:02.216,
6767,ADD_CONTACT,297,2021-12-12 00:50:08.683,
6768,ADD_CONTACT,297,2021-12-06 03:17:57.875,
6769,VIEW_CONTACTS,297,2021-12-28 12:39:37.503,
6770,ADD_CONTACT,297,2021-12-21 15:51:03.735,
6771,EDIT_CONTACT,297,2021-12-25 04:01:57.230,
6772,VIEW_CONTACTS,297,2021-12-12 23:59:06.597,
6773,VIEW_CONTACTS,297,2021-12-12 02:35:21.857,
6774,EDIT_CONTACT,297,2021-12-08 18:50:49.140,
6775,VIEW_CONTACTS,297,2021-11-28 10:34:49.605,
6776,ADD_CONTACT,297,2021-11-28 05:56:47.348,
6777,VIEW_CONTACTS,297,2021-12-03 20:12:22.890,
6778,ADD_CONTACT,297,2021-12-26 10:48:36.099,
6779,VIEW_CONTACTS,297,2021-12-31 22:52:36.687,
6780,EDIT_CONTACT,297,2021-12-21 15:43:48.824,
6781,ADD_CONTACT,297,2021-12-17 10:35:31.064,
6782,VIEW_CONTACTS,297,2021-11-29 02:03:33.977,
6783,VIEW_CONTACTS,297,2021-11-29 12:40:58.438,
6784,ADD_CONTACT,297,2021-12-05 12:24:09.211,
6785,EDIT_CONTACT,297,2021-12-02 11:00:44.123,
6786,EDIT_CONTACT,297,2021-12-02 08:37:38.785,
6787,EDIT_CONTACT,297,2021-12-02 12:35:57.885,
6788,VIEW_CONTACTS,297,2021-12-12 12:10:41.534,
6789,ADD_CONTACT,297,2021-11-30 07:45:45.096,
6790,VIEW_CONTACTS,297,2021-11-30 08:35:16.486,
6791,ADD_CONTACT,297,2021-12-10 15:41:38.788,
6792,EDIT_CONTACT,297,2021-12-27 08:29:35.441,
6793,WELCOME,298,2020-07-16 10:54:40.819,
6794,CONNECT_CRM,298,2021-09-13 16:55:17.517,
6795,ADD_CONTACT,298,2021-12-22 20:42:13.863,
6796,EDIT_CONTACT,298,2021-10-19 01:49:12.085,
6797,EDIT_CONTACT,298,2021-12-21 02:53:26.350,
6798,EDIT_CONTACT,298,2021-10-09 17:17:37.713,
6799,EDIT_CONTACT,298,2021-11-09 17:08:50.616,
6800,ADD_CONTACT,298,2021-11-22 21:41:57.543,
6801,VIEW_CONTACTS,298,2021-11-25 21:48:11.617,
6802,EDIT_CONTACT,298,2021-09-14 04:15:57.986,
6803,EDIT_CONTACT,298,2021-12-10 23:22:16.063,
6804,ADD_CONTACT,298,2021-11-02 04:22:13.291,
6805,ADD_CONTACT,298,2021-11-15 21:07:41.145,
6806,VIEW_CONTACTS,298,2021-09-22 16:56:35.837,
6807,VIEW_CONTACTS,298,2021-11-26 21:56:34.958,
6808,VIEW_CONTACTS,298,2021-10-09 06:23:31.435,
6809,EDIT_CONTACT,298,2021-10-24 02:17:56.633,
6810,VIEW_CONTACTS,298,2021-12-07 11:46:23.305,
6811,VIEW_CONTACTS,298,2021-12-14 14:27:10.935,
6812,EDIT_CONTACT,298,2021-11-25 02:58:54.085,
6813,ADD_CONTACT,298,2021-11-23 15:59:21.211,
6814,VIEW_CONTACTS,298,2021-10-18 02:09:31.415,
6815,ADD_CONTACT,298,2021-09-24 08:37:03.676,
6816,ADD_CONTACT,298,2021-12-06 09:52:44.695,
6817,VIEW_CONTACTS,298,2021-09-24 03:55:00.844,
6818,ADD_CONTACT,298,2021-12-29 07:08:27.934,
6819,ADD_CONTACT,298,2021-11-05 03:44:55.258,
6820,EDIT_CONTACT,298,2021-10-13 02:12:45.700,
6821,ADD_CONTACT,298,2021-09-13 20:27:40.456,
6822,EDIT_CONTACT,298,2021-10-06 19:02:04.335,
6823,EDIT_CONTACT,298,2021-12-12 10:58:50.613,
6824,ADD_CONTACT,298,2021-10-03 11:14:27.434,
6825,VIEW_CONTACTS,298,2021-12-05 22:27:34.849,
6826,VIEW_CONTACTS,298,2021-11-29 23:58:46.091,
6827,EDIT_CONTACT,298,2021-12-09 02:21:16.430,
6828,VIEW_CONTACTS,298,2021-10-29 02:48:31.798,
6829,EDIT_CONTACT,298,2021-11-08 02:01:51.390,
6830,VIEW_CONTACTS,298,2021-12-08 07:03:20.719,
6831,ADD_CONTACT,298,2021-12-30 02:33:00.581,
6832,ADD_CONTACT,298,2021-09-26 10:43:52.459,
6833,WELCOME,299,2021-12-10 14:53:21.689,
6834,CONNECT_CRM,299,2021-12-30 15:20:40.975,
6835,ADD_CONTACT,299,2021-12-30 19:20:41.567,
6836,EDIT_CONTACT,299,2021-12-31 06:56:34.085,
6837,EDIT_CONTACT,299,2021-12-31 23:57:13.595,
6838,ADD_CONTACT,299,2021-12-31 08:10:57.758,
6839,VIEW_CONTACTS,299,2021-12-31 07:43:29.482,
6840,ADD_CONTACT,299,2021-12-31 12:45:56.496,
6841,ADD_CONTACT,299,2021-12-31 09:41:22.299,
6842,ADD_CONTACT,299,2021-12-31 11:20:36.061,
6843,VIEW_CONTACTS,299,2021-12-31 23:44:37.776,
6844,VIEW_CONTACTS,299,2021-12-31 10:51:11.293,
6845,EDIT_CONTACT,299,2021-12-30 15:34:45.409,
6846,VIEW_CONTACTS,299,2021-12-31 19:35:11.845,
6847,VIEW_CONTACTS,299,2021-12-31 04:06:01.333,
6848,ADD_CONTACT,299,2021-12-30 15:30:54.357,
6849,ADD_CONTACT,299,2021-12-31 18:39:00.933,
6850,VIEW_CONTACTS,299,2021-12-31 18:19:05.710,
6851,EDIT_CONTACT,299,2021-12-30 16:06:31.366,
6852,VIEW_CONTACTS,299,2021-12-31 09:43:06.041,
6853,EDIT_CONTACT,299,2021-12-30 21:27:38.848,
6854,VIEW_CONTACTS,299,2021-12-30 15:49:45.568,
6855,EDIT_CONTACT,299,2021-12-31 00:41:38.230,
6856,EDIT_CONTACT,299,2021-12-30 16:22:11.722,
6857,VIEW_CONTACTS,299,2021-12-31 06:28:14.386,
6858,WELCOME,300,2020-07-13 02:01:13.404,
6859,CONNECT_CRM,300,2020-07-28 04:32:28.391,
6860,EDIT_CONTACT,300,2021-02-21 05:03:31.998,
6861,VIEW_CONTACTS,300,2020-08-29 12:19:11.175,
6862,VIEW_CONTACTS,300,2021-07-24 04:34:29.948,
6863,VIEW_CONTACTS,300,2021-10-02 20:59:43.396,
6864,EDIT_CONTACT,300,2021-01-09 03:55:06.772,
6865,ADD_CONTACT,300,2021-03-22 23:59:19.127,
6866,EDIT_CONTACT,300,2021-03-01 04:05:47.360,
6867,ADD_CONTACT,300,2020-07-31 22:19:17.397,
6868,ADD_CONTACT,300,2020-10-11 22:50:23.526,
6869,ADD_CONTACT,300,2021-01-29 22:47:16.351,
6870,ADD_CONTACT,300,2021-11-26 08:40:04.165,
6871,EDIT_CONTACT,300,2021-05-29 00:29:44.864,
6872,EDIT_CONTACT,300,2021-11-13 04:47:43.974,
6873,VIEW_CONTACTS,300,2021-03-17 17:35:28.243,
6874,VIEW_CONTACTS,300,2020-08-25 17:33:40.496,
6875,EDIT_CONTACT,300,2021-06-12 07:34:18.179,
6876,ADD_CONTACT,300,2021-07-26 11:40:14.382,
6877,EDIT_CONTACT,300,2020-11-21 04:46:21.047,
6878,ADD_CONTACT,300,2020-10-14 18:17:27.090,
6879,EDIT_CONTACT,300,2021-11-17 13:24:05.065,
6880,EDIT_CONTACT,300,2021-04-26 20:57:44.087,
6881,EDIT_CONTACT,300,2020-09-02 19:20:39.262,
6882,VIEW_CONTACTS,300,2021-03-14 22:41:21.574,
6883,EDIT_CONTACT,300,2021-11-27 01:50:09.034,
6884,VIEW_CONTACTS,300,2020-08-17 04:31:09.235,
6885,EDIT_CONTACT,300,2021-05-07 06:54:22.909,
6886,EDIT_CONTACT,300,2020-12-06 00:02:42.734,
6887,REFER_USER,300,2020-12-24 01:05:16.554,885
6888,WELCOME,301,2021-03-19 07:58:49.018,
6889,CONNECT_CRM,301,2021-09-04 03:21:07.787,
6890,ADD_CONTACT,301,2021-11-14 12:32:09.428,
6891,VIEW_CONTACTS,301,2021-09-29 00:40:17.139,
6892,VIEW_CONTACTS,301,2021-12-31 14:04:16.031,
6893,ADD_CONTACT,301,2021-12-29 16:09:23.387,
6894,VIEW_CONTACTS,301,2021-09-13 05:17:03.221,
6895,VIEW_CONTACTS,301,2021-10-30 11:35:04.471,
6896,ADD_CONTACT,301,2021-09-07 05:24:41.761,
6897,VIEW_CONTACTS,301,2021-10-17 07:54:43.627,
6898,EDIT_CONTACT,301,2021-11-07 18:15:30.508,
6899,VIEW_CONTACTS,301,2021-11-04 14:47:30.730,
6900,EDIT_CONTACT,301,2021-09-07 19:31:36.746,
6901,VIEW_CONTACTS,301,2021-10-22 09:01:27.572,
6902,EDIT_CONTACT,301,2021-10-09 03:55:46.037,
6903,EDIT_CONTACT,301,2021-09-14 16:57:31.141,
6904,VIEW_CONTACTS,301,2021-10-09 19:07:42.323,
6905,ADD_CONTACT,301,2021-11-21 00:09:57.765,
6906,VIEW_CONTACTS,301,2021-11-27 20:40:38.874,
6907,ADD_CONTACT,301,2021-10-14 06:59:54.609,
6908,VIEW_CONTACTS,301,2021-12-24 14:34:03.845,
6909,ADD_CONTACT,301,2021-09-14 02:11:50.117,
6910,VIEW_CONTACTS,301,2021-12-26 10:05:44.544,
6911,VIEW_CONTACTS,301,2021-12-27 18:27:34.994,
6912,EDIT_CONTACT,301,2021-11-22 12:55:59.030,
6913,VIEW_CONTACTS,301,2021-11-13 10:27:33.266,
6914,VIEW_CONTACTS,301,2021-09-16 09:29:06.402,
6915,ADD_CONTACT,301,2021-11-07 07:27:04.597,
6916,VIEW_CONTACTS,301,2021-11-20 05:49:49.308,
6917,VIEW_CONTACTS,301,2021-11-12 16:47:56.445,
6918,EDIT_CONTACT,301,2021-10-10 21:08:08.484,
6919,EDIT_CONTACT,301,2021-11-11 06:13:29.083,
6920,VIEW_CONTACTS,301,2021-10-12 20:24:32.396,
6921,EDIT_CONTACT,301,2021-10-03 10:25:34.999,
6922,VIEW_CONTACTS,301,2021-10-08 16:20:24.540,
6923,VIEW_CONTACTS,301,2021-11-30 08:56:01.115,
6924,ADD_CONTACT,301,2021-09-29 18:31:32.543,
6925,EDIT_CONTACT,301,2021-12-23 08:34:45.531,
6926,EDIT_CONTACT,301,2021-12-15 16:40:02.636,
6927,ADD_CONTACT,301,2021-10-06 05:25:29.322,
6928,EDIT_CONTACT,301,2021-09-04 05:27:50.525,
6929,ADD_CONTACT,301,2021-11-15 11:10:11.338,
6930,ADD_CONTACT,301,2021-11-19 07:39:58.813,
6931,EDIT_CONTACT,301,2021-09-06 08:15:18.422,
6932,VIEW_CONTACTS,301,2021-11-08 11:16:41.469,
6933,EDIT_CONTACT,301,2021-09-12 20:33:55.357,
6934,VIEW_CONTACTS,301,2021-10-20 10:50:03.127,
6935,ADD_CONTACT,301,2021-11-29 11:05:36.607,
6936,EDIT_CONTACT,301,2021-11-19 22:09:42.053,
6937,EDIT_CONTACT,301,2021-10-29 09:19:02.369,
6938,WELCOME,302,2021-08-19 11:12:56.111,
6939,CONNECT_CRM,302,2021-09-24 06:48:49.399,
6940,VIEW_CONTACTS,302,2021-12-16 15:43:53.346,
6941,VIEW_CONTACTS,302,2021-11-28 04:00:05.226,
6942,ADD_CONTACT,302,2021-11-14 14:12:58.019,
6943,VIEW_CONTACTS,302,2021-10-23 10:22:09.038,
6944,ADD_CONTACT,302,2021-10-01 11:20:07.015,
6945,ADD_CONTACT,302,2021-11-01 23:54:20.162,
6946,EDIT_CONTACT,302,2021-11-28 02:46:31.665,
6947,ADD_CONTACT,302,2021-10-07 08:08:33.150,
6948,VIEW_CONTACTS,302,2021-12-08 07:49:53.777,
6949,VIEW_CONTACTS,302,2021-11-16 07:43:31.593,
6950,VIEW_CONTACTS,302,2021-11-10 02:11:59.603,
6951,EDIT_CONTACT,302,2021-11-29 00:48:27.906,
6952,VIEW_CONTACTS,302,2021-11-25 13:16:36.356,
6953,ADD_CONTACT,302,2021-12-23 23:28:46.990,
6954,ADD_CONTACT,302,2021-10-24 09:10:30.595,
6955,EDIT_CONTACT,302,2021-09-24 15:45:57.729,
6956,EDIT_CONTACT,302,2021-11-26 13:29:00.471,
6957,ADD_CONTACT,302,2021-11-28 13:58:35.829,
6958,VIEW_CONTACTS,302,2021-10-30 12:52:56.915,
6959,ADD_CONTACT,302,2021-11-13 16:31:14.041,
6960,VIEW_CONTACTS,302,2021-12-25 15:50:19.609,
6961,VIEW_CONTACTS,302,2021-12-07 04:31:17.256,
6962,VIEW_CONTACTS,302,2021-12-11 20:58:20.446,
6963,ADD_CONTACT,302,2021-10-12 17:01:52.994,
6964,EDIT_CONTACT,302,2021-10-20 04:58:48.376,
6965,EDIT_CONTACT,302,2021-12-16 14:50:51.583,
6966,VIEW_CONTACTS,302,2021-12-17 20:39:00.152,
6967,EDIT_CONTACT,302,2021-12-30 06:33:54.220,
6968,VIEW_CONTACTS,302,2021-10-21 04:00:38.119,
6969,ADD_CONTACT,302,2021-11-08 10:06:05.590,
6970,EDIT_CONTACT,302,2021-10-12 23:16:32.240,
6971,EDIT_CONTACT,302,2021-10-03 09:14:15.155,
6972,EDIT_CONTACT,302,2021-12-01 23:39:57.260,
6973,ADD_CONTACT,302,2021-12-14 14:00:20.339,
6974,EDIT_CONTACT,302,2021-11-15 00:19:55.010,
6975,ADD_CONTACT,302,2021-12-20 16:02:38.712,
6976,EDIT_CONTACT,302,2021-12-31 14:31:53.940,
6977,EDIT_CONTACT,302,2021-11-21 12:03:51.681,
6978,EDIT_CONTACT,302,2021-12-28 06:45:08.208,
6979,ADD_CONTACT,302,2021-10-31 06:26:24.542,
6980,ADD_CONTACT,302,2021-10-06 13:55:37.276,
6981,VIEW_CONTACTS,302,2021-12-14 08:58:14.313,
6982,ADD_CONTACT,302,2021-11-08 18:33:08.541,
6983,ADD_CONTACT,302,2021-10-10 14:35:07.236,
6984,REFER_USER,302,2021-12-24 02:29:56.951,315
6985,REFER_USER,302,2021-12-02 12:30:22.819,829
6986,WELCOME,303,2021-01-09 17:46:57.336,
6987,CONNECT_CRM,303,2021-05-11 22:32:32.659,
6988,EDIT_CONTACT,303,2021-06-15 21:13:06.950,
6989,EDIT_CONTACT,303,2021-05-26 14:32:32.646,
6990,EDIT_CONTACT,303,2021-10-15 18:04:07.524,
6991,EDIT_CONTACT,303,2021-11-05 11:01:23.345,
6992,VIEW_CONTACTS,303,2021-07-24 17:57:51.151,
6993,VIEW_CONTACTS,303,2021-07-04 12:21:28.944,
6994,ADD_CONTACT,303,2021-06-09 23:59:56.774,
6995,EDIT_CONTACT,303,2021-06-29 22:27:51.026,
6996,EDIT_CONTACT,303,2021-12-07 10:51:35.629,
6997,ADD_CONTACT,303,2021-06-30 12:22:54.179,
6998,ADD_CONTACT,303,2021-05-24 15:52:38.583,
6999,ADD_CONTACT,303,2021-08-14 20:17:01.756,
7000,VIEW_CONTACTS,303,2021-09-25 11:48:43.577,
7001,VIEW_CONTACTS,303,2021-10-12 01:02:15.612,
7002,EDIT_CONTACT,303,2021-06-30 18:35:13.112,
7003,VIEW_CONTACTS,303,2021-12-30 22:31:28.294,
7004,WELCOME,304,2020-07-14 22:14:03.941,
7005,WELCOME,305,2021-09-12 11:48:40.828,
7006,CONNECT_CRM,305,2021-12-10 19:49:54.612,
7007,VIEW_CONTACTS,305,2021-12-31 19:43:56.254,
7008,VIEW_CONTACTS,305,2021-12-18 00:23:25.159,
7009,EDIT_CONTACT,305,2021-12-25 12:59:47.923,
7010,ADD_CONTACT,305,2021-12-20 08:56:17.044,
7011,VIEW_CONTACTS,305,2021-12-31 19:26:51.904,
7012,REFER_USER,305,2021-12-31 12:02:03.082,687
7013,WELCOME,306,2021-08-27 12:38:14.086,
7014,CONNECT_CRM,306,2021-11-10 01:42:46.331,
7015,EDIT_CONTACT,306,2021-12-11 22:38:40.602,
7016,VIEW_CONTACTS,306,2021-11-23 15:31:52.224,
7017,EDIT_CONTACT,306,2021-11-22 05:27:30.807,
7018,EDIT_CONTACT,306,2021-12-24 07:24:26.611,
7019,ADD_CONTACT,306,2021-11-24 01:34:07.518,
7020,EDIT_CONTACT,306,2021-11-15 12:35:36.333,
7021,VIEW_CONTACTS,306,2021-12-18 09:37:03.398,
7022,EDIT_CONTACT,306,2021-12-03 02:43:52.763,
7023,EDIT_CONTACT,306,2021-12-07 00:36:10.340,
7024,EDIT_CONTACT,306,2021-11-27 03:42:31.504,
7025,VIEW_CONTACTS,306,2021-11-15 11:16:06.473,
7026,EDIT_CONTACT,306,2021-12-06 08:40:14.012,
7027,EDIT_CONTACT,306,2021-12-21 06:13:39.701,
7028,EDIT_CONTACT,306,2021-11-25 20:17:07.533,
7029,EDIT_CONTACT,306,2021-12-04 11:47:14.053,
7030,ADD_CONTACT,306,2021-12-13 18:56:24.747,
7031,VIEW_CONTACTS,306,2021-11-11 01:58:07.075,
7032,EDIT_CONTACT,306,2021-11-21 16:00:01.213,
7033,VIEW_CONTACTS,306,2021-12-08 07:54:11.208,
7034,EDIT_CONTACT,306,2021-12-16 00:30:21.650,
7035,ADD_CONTACT,306,2021-12-02 19:36:41.570,
7036,VIEW_CONTACTS,306,2021-12-01 07:16:27.299,
7037,EDIT_CONTACT,306,2021-11-12 23:31:47.748,
7038,VIEW_CONTACTS,306,2021-12-24 19:02:12.589,
7039,ADD_CONTACT,306,2021-11-29 17:17:40.961,
7040,ADD_CONTACT,306,2021-12-02 17:04:36.426,
7041,VIEW_CONTACTS,306,2021-11-18 11:13:12.171,
7042,ADD_CONTACT,306,2021-11-18 00:42:14.152,
7043,VIEW_CONTACTS,306,2021-12-17 13:13:25.413,
7044,ADD_CONTACT,306,2021-12-12 19:13:12.233,
7045,ADD_CONTACT,306,2021-12-27 13:06:08.537,
7046,EDIT_CONTACT,306,2021-12-31 03:00:10.627,
7047,EDIT_CONTACT,306,2021-11-17 10:34:25.659,
7048,EDIT_CONTACT,306,2021-12-23 08:37:21.211,
7049,EDIT_CONTACT,306,2021-12-31 13:12:12.150,
7050,VIEW_CONTACTS,306,2021-11-15 15:04:38.313,
7051,VIEW_CONTACTS,306,2021-11-30 18:51:31.203,
7052,VIEW_CONTACTS,306,2021-12-15 22:42:55.745,
7053,VIEW_CONTACTS,306,2021-12-07 14:28:40.222,
7054,ADD_CONTACT,306,2021-11-24 21:38:11.565,
7055,VIEW_CONTACTS,306,2021-11-11 06:26:05.625,
7056,ADD_CONTACT,306,2021-11-18 18:02:59.971,
7057,VIEW_CONTACTS,306,2021-11-24 02:22:50.953,
7058,ADD_CONTACT,306,2021-12-02 09:31:37.448,
7059,ADD_CONTACT,306,2021-12-29 20:20:15.770,
7060,EDIT_CONTACT,306,2021-12-18 06:48:43.090,
7061,WELCOME,307,2021-11-20 08:02:40.912,
7062,WELCOME,308,2021-10-03 11:46:43.631,
7063,CONNECT_CRM,308,2021-10-18 12:07:03.928,
7064,EDIT_CONTACT,308,2021-11-27 11:35:52.287,
7065,EDIT_CONTACT,308,2021-12-24 13:51:49.886,
7066,VIEW_CONTACTS,308,2021-12-20 04:17:53.840,
7067,VIEW_CONTACTS,308,2021-10-28 09:27:44.811,
7068,EDIT_CONTACT,308,2021-11-05 15:42:35.190,
7069,ADD_CONTACT,308,2021-11-16 15:33:50.675,
7070,EDIT_CONTACT,308,2021-11-25 03:08:10.746,
7071,ADD_CONTACT,308,2021-12-25 14:05:20.207,
7072,ADD_CONTACT,308,2021-11-04 02:14:35.937,
7073,ADD_CONTACT,308,2021-11-13 16:02:42.944,
7074,EDIT_CONTACT,308,2021-12-10 13:05:01.510,
7075,VIEW_CONTACTS,308,2021-12-26 11:04:58.760,
7076,VIEW_CONTACTS,308,2021-12-23 15:11:37.539,
7077,ADD_CONTACT,308,2021-11-04 08:33:41.607,
7078,WELCOME,309,2021-12-23 12:34:13.633,
7079,CONNECT_CRM,309,2021-12-30 03:58:03.149,
7080,WELCOME,311,2021-09-04 16:29:21.909,
7081,CONNECT_CRM,311,2021-09-14 07:57:02.854,
7082,EDIT_CONTACT,311,2021-10-04 09:54:38.600,
7083,VIEW_CONTACTS,311,2021-10-30 02:37:09.773,
7084,EDIT_CONTACT,311,2021-09-21 00:55:27.849,
7085,ADD_CONTACT,311,2021-10-02 11:24:23.265,
7086,VIEW_CONTACTS,311,2021-12-02 18:11:46.588,
7087,ADD_CONTACT,311,2021-12-20 03:35:42.933,
7088,VIEW_CONTACTS,311,2021-10-08 05:13:44.783,
7089,EDIT_CONTACT,311,2021-12-21 19:09:12.002,
7090,VIEW_CONTACTS,311,2021-10-26 16:42:50.968,
7091,ADD_CONTACT,311,2021-12-13 02:53:36.809,
7092,EDIT_CONTACT,311,2021-12-07 15:50:50.145,
7093,VIEW_CONTACTS,311,2021-10-17 17:29:19.501,
7094,ADD_CONTACT,311,2021-11-20 05:55:32.198,
7095,EDIT_CONTACT,311,2021-10-30 08:06:14.386,
7096,VIEW_CONTACTS,311,2021-12-27 09:05:19.560,
7097,ADD_CONTACT,311,2021-12-31 19:57:27.340,
7098,VIEW_CONTACTS,311,2021-10-05 08:54:58.946,
7099,VIEW_CONTACTS,311,2021-10-16 21:17:13.335,
7100,VIEW_CONTACTS,311,2021-10-05 03:31:09.528,
7101,VIEW_CONTACTS,311,2021-10-30 09:10:29.357,
7102,EDIT_CONTACT,311,2021-10-15 15:39:23.513,
7103,EDIT_CONTACT,311,2021-10-22 01:09:40.543,
7104,VIEW_CONTACTS,311,2021-10-07 18:56:03.556,
7105,EDIT_CONTACT,311,2021-11-11 09:07:24.313,
7106,ADD_CONTACT,311,2021-10-20 18:36:19.309,
7107,EDIT_CONTACT,311,2021-10-28 03:01:12.470,
7108,VIEW_CONTACTS,311,2021-11-22 02:15:32.391,
7109,ADD_CONTACT,311,2021-12-01 00:43:26.134,
7110,ADD_CONTACT,311,2021-12-27 13:00:31.171,
7111,ADD_CONTACT,311,2021-12-09 23:07:50.543,
7112,ADD_CONTACT,311,2021-10-15 02:36:49.721,
7113,EDIT_CONTACT,311,2021-09-21 19:09:32.870,
7114,EDIT_CONTACT,311,2021-10-17 15:22:43.667,
7115,EDIT_CONTACT,311,2021-12-10 10:33:06.449,
7116,VIEW_CONTACTS,311,2021-12-12 21:17:35.562,
7117,VIEW_CONTACTS,311,2021-10-11 06:56:00.278,
7118,ADD_CONTACT,311,2021-11-14 12:10:27.273,
7119,EDIT_CONTACT,311,2021-12-18 08:44:59.061,
7120,VIEW_CONTACTS,311,2021-10-23 14:03:43.668,
7121,VIEW_CONTACTS,311,2021-10-14 04:36:51.182,
7122,VIEW_CONTACTS,311,2021-10-17 01:07:49.162,
7123,VIEW_CONTACTS,311,2021-10-23 21:19:17.409,
7124,EDIT_CONTACT,311,2021-12-01 17:22:57.017,
7125,ADD_CONTACT,311,2021-10-18 19:56:42.586,
7126,EDIT_CONTACT,311,2021-09-16 20:32:40.521,
7127,WELCOME,312,2021-12-31 19:20:27.163,
7128,CONNECT_CRM,312,2021-12-31 23:50:56.403,
7129,ADD_CONTACT,312,2021-12-31 23:58:34.718,
7130,ADD_CONTACT,312,2021-12-31 23:57:38.088,
7131,VIEW_CONTACTS,312,2021-12-31 23:55:39.340,
7132,EDIT_CONTACT,312,2021-12-31 23:53:58.980,
7133,VIEW_CONTACTS,312,2021-12-31 23:51:26.090,
7134,EDIT_CONTACT,312,2021-12-31 23:54:36.130,
7135,VIEW_CONTACTS,312,2021-12-31 23:52:07.026,
7136,EDIT_CONTACT,312,2021-12-31 23:54:42.146,
7137,VIEW_CONTACTS,312,2021-12-31 23:51:01.770,
7138,EDIT_CONTACT,312,2021-12-31 23:59:48.441,
7139,WELCOME,313,2021-06-03 18:43:38.857,
7140,CONNECT_CRM,313,2021-06-22 04:05:12.508,
7141,VIEW_CONTACTS,313,2021-08-22 00:38:10.095,
7142,ADD_CONTACT,313,2021-06-25 03:53:40.777,
7143,EDIT_CONTACT,313,2021-12-14 06:03:26.636,
7144,VIEW_CONTACTS,313,2021-09-29 03:24:23.595,
